"unique.mun.NO_MUNICIPIO..x","unique.mun.CO_MUNICIPIO.","unique.mun.SG_UF..x","sum.mun.QT_MAT_ID..2.x","unique.mun.NO_MUNICIPIO..y","unique.mun.SG_UF..y","sum.mun.QT_MAT_ID..2.y","unique.mun.NO_MUNICIPIO..x.x","unique.mun.SG_UF..x.x","sum.mun.QT_MAT_ID..2.x.x","unique.mun.NO_MUNICIPIO..y.y","unique.mun.SG_UF..y.y","sum.mun.QT_MAT_ID..2.y.y","unique.mun.NO_MUNICIPIO..x.x.x","unique.mun.SG_UF..x.x.x","sum.mun.QT_MAT_ID..2.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y","unique.mun.SG_UF..y.y.y","sum.mun.QT_MAT_ID..2.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x","unique.mun.SG_UF..x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y","unique.mun.SG_UF..y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y.y.y"
"Nova Veneza",4211603,"SC",0.244869123397939,"Nova Veneza","SC",0.323733791818898,"Nova Veneza","SC",0.393968592932108,"Nova Veneza","SC",0.435277077758437,"Nova Veneza","SC",0.450265227504892,"Nova Veneza","SC",0.24859118852459,"Nova Veneza","SC",0.318416764986797,"Nova Veneza","SC",0.345867566384217,"Nova Veneza","SC",0.303864970645793,"Nova Veneza","SC",0.301482946119624,"Nova Veneza","SC",0.34864754931869,"Nova Veneza","SC",0.427050375855492,"Nova Veneza","SC",0.324258232800783,"Nova Veneza","SC",0.342776057791538,"Nova Veneza","SC",0.564676616915423,"Nova Veneza","SC",0.789199140840749
"Concórdia",4204301,"SC",0.230279700949045,"Concórdia","SC",0.242651801044215,"Concórdia","SC",0.29667685257731,"Concórdia","SC",0.305228916467621,"Concórdia","SC",0.31371008599646,"Concórdia","SC",0.323705766049308,"Concórdia","SC",0.336662022378901,"Concórdia","SC",0.346118362621404,"Concórdia","SC",0.334472459173409,"Concórdia","SC",0.375971224293806,"Concórdia","SC",0.418701406357192,"Concórdia","SC",0.382780412387234,"Concórdia","SC",0.382899925764638,"Concórdia","SC",0.422633101751316,"Concórdia","SC",0.530627734860353,"Concórdia","SC",0.719390325039955
"Cocal do Sul",4204251,"SC",0.278307692307692,"Cocal do Sul","SC",0.232440015479876,"Cocal do Sul","SC",0.176056517080435,"Cocal do Sul","SC",0.221445857942793,"Cocal do Sul","SC",0.313975271637317,"Cocal do Sul","SC",0.328773476603756,"Cocal do Sul","SC",0.353181522085626,"Cocal do Sul","SC",0.385849783753693,"Cocal do Sul","SC",0.431451636611652,"Cocal do Sul","SC",0.279354920110572,"Cocal do Sul","SC",0.268031189083821,"Cocal do Sul","SC",0.344218591691996,"Cocal do Sul","SC",0.396076099881094,"Cocal do Sul","SC",0.578554184804304,"Cocal do Sul","SC",0.536471707085116,"Cocal do Sul","SC",0.770898578655746
"Urussanga",4219002,"SC",0.202751073286257,"Urussanga","SC",0.203272174102015,"Urussanga","SC",0.264716978743337,"Urussanga","SC",0.23029143164115,"Urussanga","SC",0.229654608624566,"Urussanga","SC",0.282870287919264,"Urussanga","SC",0.272632232349962,"Urussanga","SC",0.331081515794892,"Urussanga","SC",0.384635940747583,"Urussanga","SC",0.414942128912672,"Urussanga","SC",0.40050330744895,"Urussanga","SC",0.365894287239722,"Urussanga","SC",0.362331081081081,"Urussanga","SC",0.446521153883311,"Urussanga","SC",0.518830683879228,"Urussanga","SC",0.60582936629753
"Lauro Müller",4209607,"SC",0.142068073846894,"Lauro Müller","SC",0.212312894606162,"Lauro Müller","SC",0.184756506920058,"Lauro Müller","SC",0.156741518202362,"Lauro Müller","SC",0.143228281721019,"Lauro Müller","SC",0.208585484129529,"Lauro Müller","SC",0.261939210882055,"Lauro Müller","SC",0.320662754761678,"Lauro Müller","SC",0.338108169269065,"Lauro Müller","SC",0.214414940180916,"Lauro Müller","SC",0.399060239033897,"Lauro Müller","SC",0.393682507968222,"Lauro Müller","SC",0.372408831332344,"Lauro Müller","SC",0.318909770047858,"Lauro Müller","SC",0.429413481178874,"Lauro Müller","SC",0.708492506611813
"Morro da Fumaça",4211207,"SC",0.1425503597621,"Morro da Fumaça","SC",0.188957737292281,"Morro da Fumaça","SC",0.174205152873229,"Morro da Fumaça","SC",0.177981957901771,"Morro da Fumaça","SC",0.21772792799128,"Morro da Fumaça","SC",0.26984126984127,"Morro da Fumaça","SC",0.269583940441185,"Morro da Fumaça","SC",0.321127243136751,"Morro da Fumaça","SC",0.390389382946301,"Morro da Fumaça","SC",0.436235505157281,"Morro da Fumaça","SC",0.476265427472143,"Morro da Fumaça","SC",0.401124470857521,"Morro da Fumaça","SC",0.371351351351351,"Morro da Fumaça","SC",0.368899917287014,"Morro da Fumaça","SC",0.500147526818268,"Morro da Fumaça","SC",0.817721416087469
"Blumenau",4202404,"SC",0.238507395416942,"Blumenau","SC",0.234788856973023,"Blumenau","SC",0.249551040083036,"Blumenau","SC",0.270482055961712,"Blumenau","SC",0.322065551584045,"Blumenau","SC",0.289665258302499,"Blumenau","SC",0.297238135460486,"Blumenau","SC",0.301272541130423,"Blumenau","SC",0.320261087771731,"Blumenau","SC",0.349987880427268,"Blumenau","SC",0.352531175491136,"Blumenau","SC",0.356849049085195,"Blumenau","SC",0.403513336802315,"Blumenau","SC",0.408261581040774,"Blumenau","SC",0.413563820357407,"Blumenau","SC",0.614600876036307
"Campos Novos",4203600,"SC",0.154163195103239,"Campos Novos","SC",0.192238111773299,"Campos Novos","SC",0.21166899243896,"Campos Novos","SC",0.293017898281056,"Campos Novos","SC",0.325276235445727,"Campos Novos","SC",0.28525039168887,"Campos Novos","SC",0.310715998713693,"Campos Novos","SC",0.248798853188596,"Campos Novos","SC",0.242203997634899,"Campos Novos","SC",0.285700401922425,"Campos Novos","SC",0.289610562671077,"Campos Novos","SC",0.298448939689646,"Campos Novos","SC",0.247109912415236,"Campos Novos","SC",0.257028460498492,"Campos Novos","SC",0.306738544474394,"Campos Novos","SC",0.551046836727568
"Pomerode",4213203,"SC",0.15067357407719,"Pomerode","SC",0.121101751274662,"Pomerode","SC",0.157844906324489,"Pomerode","SC",0.188966788963072,"Pomerode","SC",0.232215129702567,"Pomerode","SC",0.22849191963032,"Pomerode","SC",0.222501071188101,"Pomerode","SC",0.268402591895434,"Pomerode","SC",0.250195168186541,"Pomerode","SC",0.289520010028177,"Pomerode","SC",0.286191650219189,"Pomerode","SC",0.292666078013816,"Pomerode","SC",0.256746226579452,"Pomerode","SC",0.303484905674912,"Pomerode","SC",0.315807269653424,"Pomerode","SC",0.428623552010373
"Gaspar",4205902,"SC",0.153459475803439,"Gaspar","SC",0.164069848122735,"Gaspar","SC",0.16343907752642,"Gaspar","SC",0.196177582573711,"Gaspar","SC",0.224544753553185,"Gaspar","SC",0.194247677466741,"Gaspar","SC",0.179468617218296,"Gaspar","SC",0.197664938682693,"Gaspar","SC",0.238769633096594,"Gaspar","SC",0.265649169519462,"Gaspar","SC",0.239960197030711,"Gaspar","SC",0.32042277278493,"Gaspar","SC",0.309079876060234,"Gaspar","SC",0.297399392641315,"Gaspar","SC",0.336055137114297,"Gaspar","SC",0.705080336030969
"Apiúna",4201257,"SC",0.190334926962349,"Apiúna","SC",0.236585282800422,"Apiúna","SC",0.192447816568344,"Apiúna","SC",0.256087029782215,"Apiúna","SC",0.217617224404555,"Apiúna","SC",0.283167495854063,"Apiúna","SC",0.31172047766475,"Apiúna","SC",0.411710506761777,"Apiúna","SC",0.411175585643671,"Apiúna","SC",0.407176518609225,"Apiúna","SC",0.390009606147935,"Apiúna","SC",0.353369963369963,"Apiúna","SC",0.320774402967772,"Apiúna","SC",0.350582147477361,"Apiúna","SC",0.476350742232105,"Apiúna","SC",0.826086956521739
"Rodeio",4215109,"SC",0.195101637492942,"Rodeio","SC",0.217915681939468,"Rodeio","SC",0.200004646408326,"Rodeio","SC",0.18272967850686,"Rodeio","SC",0.271920725049137,"Rodeio","SC",0.229728723536274,"Rodeio","SC",0.379324935715913,"Rodeio","SC",0.328668961236811,"Rodeio","SC",0.328168288125765,"Rodeio","SC",0.198081198081198,"Rodeio","SC",0.269007803790413,"Rodeio","SC",0.246139510117146,"Rodeio","SC",0.293991331757289,"Rodeio","SC",0.329394915861081,"Rodeio","SC",0.495230524642289,"Rodeio","SC",0.71596827450046
"Ascurra",4201703,"SC",0.259420036174806,"Ascurra","SC",0.274960786196741,"Ascurra","SC",0.247276532990819,"Ascurra","SC",0.315633451582312,"Ascurra","SC",0.25249433106576,"Ascurra","SC",0.250971742349457,"Ascurra","SC",0.276496574107465,"Ascurra","SC",0.310053178019752,"Ascurra","SC",0.288116591928251,"Ascurra","SC",0.36922721151361,"Ascurra","SC",0.42736825218577,"Ascurra","SC",0.501360174102285,"Ascurra","SC",0.435023289397307,"Ascurra","SC",0.434795186299468,"Ascurra","SC",0.632695110307051,"Ascurra","SC",0.605736782902137
"Rio dos Cedros",4214706,"SC",0.197613394976884,"Rio dos Cedros","SC",0.246664033920851,"Rio dos Cedros","SC",0.15617199391172,"Rio dos Cedros","SC",0.121936114732725,"Rio dos Cedros","SC",0.10352678076741,"Rio dos Cedros","SC",0.247512250849292,"Rio dos Cedros","SC",0.314800274806164,"Rio dos Cedros","SC",0.312106017191977,"Rio dos Cedros","SC",0.258030185758514,"Rio dos Cedros","SC",0.242477686922131,"Rio dos Cedros","SC",0.244906401902989,"Rio dos Cedros","SC",0.186261944912872,"Rio dos Cedros","SC",0.604767184035477,"Rio dos Cedros","SC",0.599352051835853,"Rio dos Cedros","SC",0.697521055140632,"Rio dos Cedros","SC",0.950871632329635
"Benedito Novo",4202206,"SC",0.180235535074245,"Benedito Novo","SC",0.254505789562007,"Benedito Novo","SC",0.318448883666275,"Benedito Novo","SC",0.376885172465283,"Benedito Novo","SC",0.44094890401286,"Benedito Novo","SC",0.471472597034816,"Benedito Novo","SC",0.493632646683507,"Benedito Novo","SC",0.426312270143765,"Benedito Novo","SC",0.327810650887574,"Benedito Novo","SC",0.363720786255998,"Benedito Novo","SC",0.358861788617886,"Benedito Novo","SC",0.372156340755082,"Benedito Novo","SC",0.396812839059675,"Benedito Novo","SC",0.362938596491228,"Benedito Novo","SC",0.380056022408964,"Benedito Novo","SC",0.831111111111111
"Doutor Pedrinho",4205159,"SC",0.17351598173516,"Doutor Pedrinho","SC",0.3655004301692,"Doutor Pedrinho","SC",0.276335877862595,"Doutor Pedrinho","SC",0.105580693815988,"Doutor Pedrinho","SC",0.28661059938593,"Doutor Pedrinho","SC",0.178695955369596,"Doutor Pedrinho","SC",0.291193181818182,"Doutor Pedrinho","SC",0.176512968299712,"Doutor Pedrinho","SC",0.220634920634921,"Doutor Pedrinho","SC",0.171305771592305,"Doutor Pedrinho","SC",0.349726775956284,"Doutor Pedrinho","SC",0.101546391752577,"Doutor Pedrinho","SC",0.32998324958124,"Doutor Pedrinho","SC",0.329365079365079,"Doutor Pedrinho","SC",0.490540540540541,"Doutor Pedrinho","SC",0.984575835475578
"Joinville",4209102,"SC",0.233524573343669,"Joinville","SC",0.23502247186457,"Joinville","SC",0.234796680596739,"Joinville","SC",0.255923477063876,"Joinville","SC",0.262892208031002,"Joinville","SC",0.277585620957038,"Joinville","SC",0.305148928147192,"Joinville","SC",0.340882598831812,"Joinville","SC",0.329954586470508,"Joinville","SC",0.389795222491556,"Joinville","SC",0.378341593948508,"Joinville","SC",0.400371240287362,"Joinville","SC",0.408378258949991,"Joinville","SC",0.367975298174389,"Joinville","SC",0.440940580239952,"Joinville","SC",0.573187460842885
"Schroeder",4217402,"SC",0.166814507073883,"Schroeder","SC",0.176635629701963,"Schroeder","SC",0.18125567197426,"Schroeder","SC",0.202190062711047,"Schroeder","SC",0.305767066402763,"Schroeder","SC",0.303296088393079,"Schroeder","SC",0.303214285714286,"Schroeder","SC",0.339251439539347,"Schroeder","SC",0.33496025937564,"Schroeder","SC",0.380057597445183,"Schroeder","SC",0.369105960264901,"Schroeder","SC",0.376011157601116,"Schroeder","SC",0.431560653458464,"Schroeder","SC",0.460855528652139,"Schroeder","SC",0.521695178849145,"Schroeder","SC",0.615464657337639
"Trombudo Central",4218608,"SC",0.212681210961243,"Trombudo Central","SC",0.254602713178295,"Trombudo Central","SC",0.214534180278282,"Trombudo Central","SC",0.223706509819559,"Trombudo Central","SC",0.220896686159844,"Trombudo Central","SC",0.314636507208722,"Trombudo Central","SC",0.322919185568506,"Trombudo Central","SC",0.291975109966742,"Trombudo Central","SC",0.259321357285429,"Trombudo Central","SC",0.358967329220928,"Trombudo Central","SC",0.363756454905728,"Trombudo Central","SC",0.342767295597484,"Trombudo Central","SC",0.275517487508922,"Trombudo Central","SC",0.327188104448743,"Trombudo Central","SC",0.586529280712922,"Trombudo Central","SC",0.904761904761905
"Garuva",4205803,"SC",0.133555329497409,"Garuva","SC",0.161225942199394,"Garuva","SC",0.218800335312732,"Garuva","SC",0.273957742335414,"Garuva","SC",0.379737267961485,"Garuva","SC",0.374890678030153,"Garuva","SC",0.260770835308619,"Garuva","SC",0.310450698013672,"Garuva","SC",0.271536793033119,"Garuva","SC",0.262914230019493,"Garuva","SC",0.203893132781992,"Garuva","SC",0.393801169590643,"Garuva","SC",0.374952054826173,"Garuva","SC",0.275356975263123,"Garuva","SC",0.318728855278456,"Garuva","SC",0.528002158162479
"Itapoá",4208450,"SC",0.120721444780635,"Itapoá","SC",0.16357689224624,"Itapoá","SC",0.191050407211913,"Itapoá","SC",0.180913089052108,"Itapoá","SC",0.252870885188823,"Itapoá","SC",0.213119116298831,"Itapoá","SC",0.281012700110843,"Itapoá","SC",0.276319894064694,"Itapoá","SC",0.243133961618612,"Itapoá","SC",0.222477522477522,"Itapoá","SC",0.39380698408153,"Itapoá","SC",0.353556933423287,"Itapoá","SC",0.618211423278079,"Itapoá","SC",0.534425349087003,"Itapoá","SC",0.548608224170109,"Itapoá","SC",0.552972930062713
"Balneário Barra do Sul",4202057,"SC",0.250105916891377,"Balneário Barra do Sul","SC",0.125674517298558,"Balneário Barra do Sul","SC",0.0954456348301801,"Balneário Barra do Sul","SC",0.148263727902802,"Balneário Barra do Sul","SC",0.155059862969372,"Balneário Barra do Sul","SC",0.152598746225649,"Balneário Barra do Sul","SC",0.224485294117647,"Balneário Barra do Sul","SC",0.131178335224827,"Balneário Barra do Sul","SC",0.152607741844172,"Balneário Barra do Sul","SC",0.139310389358817,"Balneário Barra do Sul","SC",0.39579219558063,"Balneário Barra do Sul","SC",0.723386696152429,"Balneário Barra do Sul","SC",0.591074763539972,"Balneário Barra do Sul","SC",0.570949432404541,"Balneário Barra do Sul","SC",0.4709531277226,"Balneário Barra do Sul","SC",0.833333333333333
"Araranguá",4201406,"SC",0.26261736908661,"Araranguá","SC",0.257458713741968,"Araranguá","SC",0.26559602583106,"Araranguá","SC",0.277492486497297,"Araranguá","SC",0.264133296179898,"Araranguá","SC",0.26473138332679,"Araranguá","SC",0.260091519643665,"Araranguá","SC",0.307545881853776,"Araranguá","SC",0.313985833938617,"Araranguá","SC",0.32153973698561,"Araranguá","SC",0.355012872598479,"Araranguá","SC",0.400013891000696,"Araranguá","SC",0.382881132967462,"Araranguá","SC",0.442766824821001,"Araranguá","SC",0.498135645430678,"Araranguá","SC",0.685342296040146
"Barra Velha",4202107,"SC",0.150061693920227,"Barra Velha","SC",0.201267557935138,"Barra Velha","SC",0.221543157526882,"Barra Velha","SC",0.185820271682341,"Barra Velha","SC",0.237227657084202,"Barra Velha","SC",0.221381886087768,"Barra Velha","SC",0.234344684296561,"Barra Velha","SC",0.233112936619248,"Barra Velha","SC",0.267090575102445,"Barra Velha","SC",0.31035643456269,"Barra Velha","SC",0.285105813156987,"Barra Velha","SC",0.329656669297553,"Barra Velha","SC",0.318886064112679,"Barra Velha","SC",0.270946638030729,"Barra Velha","SC",0.514025695931478,"Barra Velha","SC",0.835030435109341
"São João do Itaperiú",4216354,"SC",0.14173746334862,"São João do Itaperiú","SC",0.314465408805031,"São João do Itaperiú","SC",0.256040789182,"São João do Itaperiú","SC",0.261334473909324,"São João do Itaperiú","SC",0.363733905579399,"São João do Itaperiú","SC",0.310734463276836,"São João do Itaperiú","SC",0.270338983050847,"São João do Itaperiú","SC",0.204678362573099,"São João do Itaperiú","SC",0.339712918660287,"São João do Itaperiú","SC",0.171098265895954,"São João do Itaperiú","SC",0.390452876376989,"São João do Itaperiú","SC",0.344709897610922,"São João do Itaperiú","SC",0.309551208285385,"São João do Itaperiú","SC",0.283492822966507,"São João do Itaperiú","SC",0.289752650176678,"São João do Itaperiú","SC",0.288393903868699
"Guatambú",4206652,"SC",0.137292747329339,"Guatambú","SC",0.163289071190211,"Guatambú","SC",0.172720410434872,"Guatambú","SC",0.154824425908763,"Guatambú","SC",0.141222303384466,"Guatambú","SC",0.172667179093005,"Guatambú","SC",0.217187592669474,"Guatambú","SC",0.188982105620484,"Guatambú","SC",0.135190862475922,"Guatambú","SC",0.197305699481865,"Guatambú","SC",0.251050788091068,"Guatambú","SC",0.266818808538963,"Guatambú","SC",0.324929971988796,"Guatambú","SC",0.283261802575107,"Guatambú","SC",0.217294520547945,"Guatambú","SC",0.334342600238554
"Sombrio",4217709,"SC",0.225723315336329,"Sombrio","SC",0.266178686321619,"Sombrio","SC",0.285784218445169,"Sombrio","SC",0.275451676903269,"Sombrio","SC",0.24370701663181,"Sombrio","SC",0.283080798835059,"Sombrio","SC",0.331218720025831,"Sombrio","SC",0.354914715603536,"Sombrio","SC",0.335057858216844,"Sombrio","SC",0.30996336996337,"Sombrio","SC",0.367273236070459,"Sombrio","SC",0.374042783220603,"Sombrio","SC",0.441361460914429,"Sombrio","SC",0.467341067723071,"Sombrio","SC",0.482971476664519,"Sombrio","SC",0.760819159530577
"Aurora",4201901,"SC",0.293774940143655,"Aurora","SC",0.262946557933518,"Aurora","SC",0.31566028473245,"Aurora","SC",0.324911660777385,"Aurora","SC",0.171017402945114,"Aurora","SC",0.228982300884956,"Aurora","SC",0.207913110938712,"Aurora","SC",0.284090909090909,"Aurora","SC",0.33831217326363,"Aurora","SC",0.316078431372549,"Aurora","SC",0.134632034632035,"Aurora","SC",0.167740159647674,"Aurora","SC",0.125602893890675,"Aurora","SC",0.213500784929356,"Aurora","SC",0.264358772619984,"Aurora","SC",0.300796812749004
"Agronômica",4200309,"SC",0.191477432015699,"Agronômica","SC",0.256460667503612,"Agronômica","SC",0.375155763239875,"Agronômica","SC",0.325472555434387,"Agronômica","SC",0.326822403602589,"Agronômica","SC",0.306430446194226,"Agronômica","SC",0.376310272536688,"Agronômica","SC",0.336093418259023,"Agronômica","SC",0.343859649122807,"Agronômica","SC",0.337476099426386,"Agronômica","SC",0.480430528375734,"Agronômica","SC",0.387105263157895,"Agronômica","SC",0.25635593220339,"Agronômica","SC",0.496881496881497,"Agronômica","SC",0.66532874617737,"Agronômica","SC",0.580578512396694
"Agrolândia",4200200,"SC",0.243700950020653,"Agrolândia","SC",0.202514586504313,"Agrolândia","SC",0.240664636766107,"Agrolândia","SC",0.278998179624062,"Agrolândia","SC",0.385580852305896,"Agrolândia","SC",0.465775158658205,"Agrolândia","SC",0.397105231364021,"Agrolândia","SC",0.566597828785519,"Agrolândia","SC",0.478827101310323,"Agrolândia","SC",0.425190699945078,"Agrolândia","SC",0.276468107044102,"Agrolândia","SC",0.423600091722082,"Agrolândia","SC",0.347013009710859,"Agrolândia","SC",0.53992984745901,"Agrolândia","SC",0.441546589817483,"Agrolândia","SC",0.673817179604961
